sample,label,reeval_mode,engine_mode,rebalance_days,phase_offset,start,end,trading_days,total_return,annual_return,sharpe,max_drawdown,annual_turnover,avg_holding_days,switch_count,cost_bps_one_side
train_2014_2021,train_2014_2021_min_hold,min_hold,min_hold,5,0,2014-02-07,2021-12-31,1929,6.441255985621912,0.2997798648259493,1.1975906205093767,-0.2579467007454498,23.841368584758943,10.540983606557377,182,1.0
train_2014_2021,train_2014_2021_periodic_k0,periodic,fixed_cycle,5,0,2014-02-07,2021-12-31,1929,6.475028810391184,0.30054900242073823,1.1874044800356418,-0.30374554229266915,16.917573872472783,14.838461538461539,129,1.0
test_2022_data_end,test_2022_data_end_min_hold,min_hold,min_hold,5,0,2022-02-09,2026-05-19,1035,2.6751575748289667,0.372879463993516,1.2526514766800179,-0.25505250836131,22.034782608695654,11.373626373626374,90,1.0
test_2022_data_end,test_2022_data_end_periodic_k0,periodic,fixed_cycle,5,0,2022-02-09,2026-05-19,1035,1.612112355818228,0.26336386595897854,1.122079276056705,-0.2407717345310616,15.704347826086957,15.923076923076923,64,1.0
